id,reference
4473,11.681
4474,34.7695
4475,48.5612
4476,53.2016
4477,72.0776
4478,32.4575
4479,54.1647
4480,69.2816
4481,46.3264
4482,42.0741
4483,60.0941
4484,49.842
4485,44.2092
4486,24.9956
4487,71.3477
4488,49.7209
4489,36.6718
4490,72.863
4491,85.467
4492,49.2275
4493,30.2445
4494,36.8232
4495,43.8073
4496,23.6402
4497,21.7898
4498,57.2146
4499,80.8923
4500,53.4675
4501,29.5165
4502,51.4635
4503,74.5198
4504,36.3629
4505,15.6188
4506,61.8875
4507,48.03
4508,71.2968
4509,50.1416
4510,25.4529
4511,91.2831
4512,46.3516
4513,35.0183
4514,44.04
4515,41.8649
4516,32.1025
4517,28.6638
4518,50.0144
4519,74.5149
4520,59.9467
4521,32.481
4522,58.1731
4523,50.7052
4524,34.3421
4525,43.7248
4526,74.8882
4527,76.7555
4528,24.4137
4529,54.7656
4530,48.5986
4531,78.2542
4532,85.4712
4533,20.5454
4534,86.4206
4535,90.0457
4536,66.183
4537,55.8825
4538,51.6325
4539,58.8692
4540,37.4121
4541,41.8197
4542,38.0001
4543,47.4589
4544,47.9016
4545,56.7904
4546,45.6764
4547,60.8457
4548,32.7415
4549,29.6893
4550,70.086
4551,72.7096
4552,43.8962
4553,36.6817
4554,10.3754
4555,42.7682
4556,46.4085
4557,31.7372
4558,29.5779
4559,16.3732
4560,74.7918
4561,80.9383
4562,12.7149
4563,55.6745
4564,59.1782
4565,68.9366
4566,17.2273
4567,48.3441
4568,31.1932
4569,72.2766
4570,88.7658
4571,49.3979
4572,47.1219
4573,48.7467
4574,37.0067
4575,54.9861
4576,37.3173
4577,23.0919
4578,49.3295
4579,57.5654
4580,53.8738
4581,56.3113
4582,39.531
4583,45.6648
4584,47.7001
4585,56.4343
4586,79.8404
4587,51.9284
4588,74.8482
4589,27.7012
4590,13.887
4591,14.7455
4592,48.8041
4593,21.3602
4594,40.9239
4595,56.0814
4596,63.4182
4597,56.5089
4598,52.4216
4599,28.6285
4600,55.8874
4601,34.0037
4602,32.1752
4603,14.8796
4604,28.504
4605,61.049
4606,41.7411
4607,79.2362
4608,32.3395
4609,50.1183
4610,22.2941
4611,20.4609
4612,11.8767
4613,17.0812
4614,37.5391
4615,53.3762
4616,24.0684
4617,56.8168
4618,8.61972
4619,26.8315
4620,83.2231
4621,28.5881
4622,63.9848
4623,44.7281
4624,71.3079
4625,16.1481
4626,55.7417
4627,61.9763
4628,58.0739
4629,52.8831
4630,48.3421
4631,22.2948
4632,55.8507
4633,50.1791
4634,30.6328
4635,27.309
4636,71.2132
4637,66.5846
4638,43.6733
4639,81.7426
4640,46.0347
4641,90.11
4642,32.172
4643,70.1093
4644,18.4191
4645,40.5719
4646,29.8298
4647,15.0168
4648,58.8994
4649,43.6581
4650,92.9219
4651,45.2643
4652,60.5006
4653,48.3916
4654,83.6294
4655,42.6942
4656,76.2502
4657,71.9526
4658,49.9179
4659,55.4006
4660,58.509
4661,84.4125
4662,74.242
4663,33.1879
4664,41.2017
4665,16.4006
4666,65.2751
4667,74.5731
4668,72.2509
4669,85.2456
4670,49.5311
4671,31.2556
4672,41.2492
4673,47.5402
4674,56.1796
4675,44.0943
4676,14.958
4677,57.1948
4678,36.2381
4679,55.8557
4680,32.7515
4681,26.7164
4682,24.3705
4683,39.3332
4684,38.9476
4685,49.1221
4686,24.1297
4687,18.1992
4688,42.1884
4689,32.3287
4690,78.0632
4691,65.5933
4692,85.5424
4693,61.5202
4694,33.1571
4695,55.5443
4696,41.6217
4697,26.6321
4698,25.6802
4699,86.0853
4700,82.1161
4701,38.0051
4702,48.1285
4703,58.6388
4704,42.4619
4705,47.0928
4706,39.7444
4707,50.9205
4708,42.3403
4709,57.8717
4710,78.7254
4711,38.5223
4712,41.0976
4713,31.9031
4714,77.6742
4715,54.8788
4716,82.7706
4717,35.159
4718,73.7446
4719,82.8362
4720,42.0902
4721,41.9614
4722,65.6914
4723,50.902
4724,30.715
4725,46.5177
4726,54.5271
4727,62.1844
4728,65.2444
4729,51.8484
4730,60.8086
4731,67.1312
4732,43.4105
4733,42.7701
4734,59.1168
4735,40.4867
4736,59.9197
4737,52.376
4738,29.6402
4739,36.723
4740,33.6516
4741,53.9215
4742,22.3658
4743,45.1267
4744,53.3093
4745,28.6177
4746,82.1997
4747,67.8567
4748,86.997
4749,43.0146
4750,35.0051
4751,76.8489
4752,41.1169
4753,16.247
4754,43.4434
4755,81.6985
4756,45.9536
4757,65.1545
4758,33.8748
4759,26.4753
4760,35.8765
4761,34.6756
4762,61.8609
4763,34.2885
4764,35.5289
4765,47.6195
4766,38.0653
4767,51.2864
4768,29.1192
4769,29.8202
4770,61.3801
4771,46.315
4772,83.9913
4773,42.761
4774,32.2597
4775,66.7659
4776,10.3497
4777,47.3941
4778,74.0232
4779,23.8947
4780,30.4826
4781,28.3322
4782,34.2278
4783,37.3298
4784,83.3459
4785,61.4036
4786,30.417
4787,67.3018
4788,53.0446
4789,16.7506
4790,65.7709
4791,30.1071
4792,39.8638
4793,23.3302
4794,44.4702
4795,54.3814
4796,47.8462
4797,56.7431
4798,57.1017
4799,69.2781
4800,73.8049
4801,42.9608
4802,22.851
4803,83.4635
4804,69.0101
4805,49.5158
4806,83.5142
4807,53.7472
4808,44.4922
4809,53.2907
4810,80.6049
4811,80.2306
4812,26.5871
4813,44.3362
4814,37.075
4815,2.66665
4816,88.5046
4817,75.6024
4818,19.1986
4819,17.5998
4820,53.8426
4821,84.6265
4822,44.9131
4823,69.9972
4824,31.2463
4825,46.6148
4826,25.8374
4827,50.2432
4828,14.6808
4829,36.8221
4830,53.469
4831,76.5481
4832,5.31101
4833,19.8492
4834,71.2116
4835,56.204
4836,85.3532
4837,35.1386
4838,36.6232
4839,13.4731
4840,28.7012
4841,18.8448
4842,36.3929
4843,31.9534
4844,22.9178
4845,68.2076
4846,11.7362
4847,40.2027
4848,73.4567
4849,37.1469
4850,26.6457
4851,52.9706
4852,27.5475
4853,0.241329
4854,86.596
4855,49.7774
4856,32.0618
4857,21.9371
4858,41.3278
4859,80.3482
4860,56.7894
4861,55.3599
4862,47.8031
4863,30.0659
4864,26.1257
4865,41.8551
4866,82.0305
4867,33.1996
4868,16.3804
4869,81.3299
4870,74.8312
4871,33.792
4872,6.65116
4873,18.7554
4874,27.2021
4875,69.1159
4876,33.6797
4877,48.5722
4878,42.7715
4879,64.282
4880,80.0465
4881,43.2376
4882,43.7966
4883,29.1272
4884,48.3159
4885,66.8573
4886,46.7033
4887,45.1604
4888,22.2885
4889,26.0217
4890,36.8927
4891,66.6348
4892,39.8384
4893,59.8815
4894,73.4825
4895,76.1372
4896,32.4227
4897,53.5823
4898,49.2269
4899,76.1151
4900,77.0755
4901,-3.68745
4902,11.8957
4903,33.9748
4904,29.8635
4905,73.6695
4906,34.6468
4907,71.2046
4908,48.684
4909,74.8538
4910,42.7896
4911,55.2848
4912,55.61
4913,7.85014
4914,48.2886
4915,27.6806
4916,42.6018
4917,67.4434
4918,43.3416
4919,40.2506
4920,46.4282
4921,88.2275
4922,33.3722
4923,44.3522
4924,68.7543
4925,47.4566
4926,44.108
4927,40.278
4928,48.536
4929,5.31438
4930,57.26
4931,40.2218
4932,13.6234
4933,55.507
4934,18.173
4935,40.3014
4936,37.0594
4937,61.9714
4938,72.0336
4939,32.6998
4940,39.4919
4941,41.5652
4942,19.2006
4943,53.7742
4944,53.6435
4945,48.7457
4946,63.3301
4947,43.8493
4948,28.9195
4949,39.1514
4950,32.4446
4951,37.698
4952,44.3466
4953,58.1568
4954,63.085
4955,65.3788
4956,73.3045
4957,45.239
4958,52.4801
4959,36.0616
4960,26.572
4961,81.2115
4962,81.3115
4963,82.1941
4964,35.317
4965,42.5467
4966,48.0433
4967,38.7383
4968,37.8412
4969,61.1501
4970,49.8203
4971,33.4378
4972,33.2199
4973,47.6263
4974,76.8109
4975,39.755
4976,34.8684
4977,71.8854
4978,59.0032
4979,3.72823
4980,69.4679
4981,69.5948
4982,32.6852
4983,40.2498
4984,20.2924
4985,11.5024
4986,82.369
4987,39.1901
4988,27.9368
4989,51.989
4990,83.0843
4991,75.4836
4992,40.3563
4993,23.4824
4994,22.1704
4995,24.92
4996,61.0606
4997,43.4833
4998,71.9063
4999,57.5467
5000,26.0563
5001,40.8862
5002,41.8065
5003,26.5129
5004,29.1055
5005,59.2745
5006,43.8344
5007,68.1233
5008,45.8196
5009,83.0804
5010,40.4356
5011,25.3111
5012,47.5733
5013,46.3899
5014,37.201
5015,57.8679
5016,34.1711
5017,9.34602
5018,45.439
5019,60.0133
5020,17.3028
5021,80.3965
5022,33.1169
5023,60.7447
5024,32.4989
5025,42.5163
5026,30.1241
5027,64.5931
5028,54.2205
5029,77.6067
5030,51.4739
5031,29.8063
5032,59.0666
5033,57.2534
5034,31.7964
5035,44.6454
5036,34.5671
5037,26.8162
5038,21.5233
5039,59.5069
5040,28.4368
5041,45.169
5042,80.7088
5043,7.69508
5044,53.854
5045,13.8731
5046,61.1827
5047,90.8717
5048,14.2367
5049,25.9255
5050,50.0884
5051,53.03
5052,55.1252
5053,74.524
5054,81.4391
5055,81.6761
5056,33.5801
5057,18.7181
5058,53.9339
5059,16.5105
5060,38.5468
5061,3.01977
5062,53.7353
5063,80.6361
5064,22.9366
5065,34.743
5066,17.1516
5067,56.2106
5068,73.3864
5069,54.8077
5070,48.5605
5071,47.5931
5072,45.8968
5073,47.1614
5074,40.735
5075,27.5797
5076,17.2248
5077,37.2931
5078,77.0366
5079,47.9539
5080,48.4897
5081,83.8424
5082,67.2483
5083,77.9247
5084,40.3731
5085,49.2923
5086,56.719
5087,18.5657
5088,40.1056
5089,41.5449
5090,36.1549
5091,58.7383
5092,88.0053
5093,20.4828
5094,49.959
5095,38.4262
5096,35.0081
5097,77.3093
5098,64.227
5099,38.1514
5100,22.9977
5101,48.7395
5102,54.8052
5103,16.2436
5104,84.3835
5105,81.0299
5106,68.5194
5107,59.5968
5108,78.9155
5109,41.716
5110,12.021
5111,29.3694
5112,72.3385
5113,12.0703
5114,45.1546
5115,19.1679
5116,47.0009
5117,55.5849
5118,45.4272
5119,72.5159
5120,88.8274
5121,36.4583
5122,78.3846
5123,27.7179
5124,75.4637
5125,82.0901
5126,39.106
5127,37.7516
5128,50.632
5129,16.7578
5130,31.6911
5131,49.8654
5132,37.0327
5133,77.5503
5134,57.1929
5135,47.101
5136,44.4425
5137,80.2244
5138,29.9487
5139,46.4892
5140,43.1147
5141,51.5942
5142,75.2357
5143,25.3577
5144,27.4706
5145,6.72993
5146,34.3734
5147,62.8651
5148,36.3865
5149,55.2992
5150,73.7956
5151,81.5941
5152,42.8096
5153,42.7626
5154,75.5131
5155,35.6388
5156,78.6548
5157,35.1434
5158,45.6488
5159,62.4026
5160,27.7295
5161,52.2445
5162,85.6627
5163,78.0223
5164,26.4455
5165,42.1576
5166,24.7789
5167,52.0391
5168,47.4777
5169,43.6637
5170,42.5591
5171,32.3208
5172,25.8566
5173,23.0108
5174,61.529
5175,81.4623
5176,45.6313
5177,35.3695
5178,80.4887
5179,33.1144
5180,32.3205
5181,53.5982
5182,44.2457
5183,38.2041
5184,27.5702
5185,33.8115
5186,8.96214
5187,34.5659
5188,75.634
5189,60.7235
5190,23.2458
5191,77.7822
5192,49.9791
5193,29.2282
5194,75.2454
5195,52.6673
5196,47.1277
5197,51.572
5198,45.4148
5199,44.4161
5200,41.4744
5201,47.6547
5202,54.2678
5203,33.479
5204,40.9551
5205,42.2261
5206,67.1613
5207,38.1706
5208,13.323
5209,10.8851
5210,92.3693
5211,25.0231
5212,88.5433
5213,47.7449
5214,72.1183
5215,60.1039
5216,35.0938
5217,40.2186
5218,9.96887
5219,84.0365
5220,45.8455
5221,11.4553
5222,82.3427
5223,53.1491
5224,28.437
5225,46.2906
5226,74.0707
5227,64.2965
5228,60.0393
5229,53.1387
5230,67.7764
5231,56.0887
5232,51.9954
5233,33.019
5234,67.5386
5235,61.9421
5236,27.6781
5237,27.3264
5238,13.2773
5239,20.3758
5240,84.2271
5241,68.6237
5242,39.9463
5243,5.58749
5244,83.6573
5245,37.2274
5246,11.7923
5247,42.4345
5248,42.6155
5249,35.2499
5250,68.9628
5251,53.3486
5252,70.652
5253,61.7385
5254,20.097
5255,42.3282
5256,28.7875
5257,6.22033
5258,41.8715
5259,88.8441
5260,74.2273
5261,70.5088
5262,65.0916
5263,86.2521
5264,45.2593
5265,28.6425
5266,43.2483
5267,34.9884
5268,27.9176
5269,30.1836
5270,30.3411
5271,83.3606
5272,44.1951
5273,71.2034
5274,72.0871
5275,30.4755
5276,4.32146
5277,73.4438
5278,26.1602
5279,39.9808
5280,19.8537
5281,9.74987
5282,49.5572
5283,32.2841
5284,82.134
5285,47.19
5286,10.3722
5287,68.6513
5288,42.5348
5289,81.1852
5290,32.6208
5291,58.312
5292,29.1926
5293,42.5285
5294,52.7788
5295,1.36459
5296,25.4072
5297,37.4841
5298,13.0211
5299,47.363
5300,20.457
5301,30.0281
5302,49.7834
5303,36.7503
5304,28.0784
5305,15.032
5306,74.53
5307,57.8317
5308,29.5492
5309,27.4585
5310,21.5697
5311,61.9195
5312,54.497
5313,5.24785
5314,75.5392
5315,76.9081
5316,50.6134
5317,65.3092
5318,6.91581
5319,36.1738
5320,67.9475
5321,35.7021
5322,64.6118
5323,55.3155
5324,34.8244
5325,24.4319
5326,67.9415
5327,28.141
5328,49.3755
5329,39.0393
5330,25.4728
5331,12.7339
5332,49.9633
5333,43.8384
5334,45.6208
5335,79.3558
5336,38.9952
5337,59.3694
5338,47.2804
5339,7.71297
5340,43.1051
5341,48.8325
5342,67.8987
5343,28.5575
5344,62.4312
5345,47.48
5346,29.2546
5347,20.9814
5348,42.662
5349,70.7755
5350,35.9201
5351,39.1609
5352,38.2416
5353,41.9747
5354,12.7218
5355,68.8135
5356,52.5749
5357,27.414
5358,71.0179
5359,80.024
5360,38.2794
5361,75.0634
5362,62.3647
5363,46.3513
5364,31.3333
5365,44.186
5366,38.5153
5367,1.50883
5368,60.2663
5369,74.8526
5370,83.0256
5371,25.0956
5372,23.2242
5373,67.496
5374,36.0744
5375,88.017
5376,60.7888
5377,23.6729
5378,50.5612
5379,40.7855
5380,60.3359
5381,26.7263
5382,21.6501
5383,37.1926
5384,72.06
5385,46.6814
5386,21.2909
5387,17.3086
5388,44.5679
5389,53.8166
5390,50.2741
5391,78.8867
5392,42.0334
5393,14.3445
5394,19.3081
5395,75.8909
5396,58.52
5397,47.844
5398,52.0422
5399,36.3278
5400,14.518
5401,30.0421
5402,42.9406
5403,52.0058
5404,57.4828
5405,21.0153
5406,41.8005
5407,64.6003
5408,59.1469
5409,55.728
5410,28.5161
5411,77.0816
5412,39.9656
5413,27.4276
5414,26.5512
5415,86.6706
5416,41.5432
5417,52.9148
5418,67.88
5419,73.6534
5420,44.802
5421,39.762
5422,87.007
5423,50.1804
5424,32.7623
5425,42.6525
5426,40.4456
5427,21.3148
5428,73.134
5429,28.6494
5430,40.2436
5431,42.6848
5432,47.7565
5433,11.3023
5434,14.1338
5435,80.9153
5436,44.4227
5437,23.7921
5438,75.3294
5439,42.1067
5440,47.8262
5441,42.141
5442,75.6814
5443,32.3741
5444,3.66023
5445,57.1789
5446,-0.353713
5447,48.0354
5448,49.7283
5449,67.537
5450,59.6293
5451,49.084
5452,87.0452
5453,28.8504
5454,37.6342
5455,91.3196
5456,33.6514
5457,29.4702
5458,26.627
5459,33.047
5460,76.6352
5461,38.5988
5462,23.4099
5463,64.3364
5464,41.257
5465,43.5251
5466,72.4394
5467,34.7056
5468,87.8013
5469,43.9493
5470,68.4552
5471,44.2359
5472,37.2727
5473,48.8133
5474,39.8605
5475,50.399
5476,69.2442
5477,40.5808
5478,38.4308
5479,31.5101
5480,33.7754
5481,36.3721
5482,62.2921
5483,47.586
5484,42.8343
5485,36.0371
5486,46.8408
5487,21.8065
5488,30.8172
5489,5.86904
5490,50.2236
5491,8.2707
5492,26.6355
5493,12.9147
5494,27.2918
5495,7.85728
5496,25.6419
5497,27.9084
5498,82.5798
5499,75.8959
5500,47.3156
5501,6.85793
5502,48.8616
5503,63.6406
5504,81.3492
5505,11.454
5506,60.6807
5507,22.7749
5508,31.7262
5509,49.3094
5510,31.5888
5511,77.3933
5512,45.4966
5513,69.4018
5514,40.1494
5515,14.482
5516,8.95293
5517,76.9459
5518,38.8607
5519,63.648
5520,80.639
5521,9.26892
5522,61.1898
5523,66.721
5524,64.5576
5525,75.6647
5526,58.3067
5527,66.8761
5528,52.8759
5529,56.1967
5530,33.2994
5531,27.0419
5532,49.2269
5533,43.7267
5534,40.4341
5535,7.5006
5536,8.59198
5537,71.8782
5538,84.6127
5539,79.4762
5540,11.0188
5541,48.3952
5542,81.125
5543,78.9998
5544,80.2838
5545,72.6879
5546,31.7136
5547,28.9251
5548,51.9919
5549,57.1551
5550,40.874
5551,23.2628
5552,32.5327
5553,37.592
5554,70.5982
5555,83.1417
5556,80.4043
5557,44.245
5558,30.5538
5559,39.8575
5560,84.6508
5561,47.3658
5562,43.7812
5563,48
5564,24.7122
5565,28.2187
5566,55.2294
5567,48.8714
5568,42.2024
5569,61.9054
5570,66.9785
5571,54.0471
5572,27.4788
5573,33.9585
5574,46.5515
5575,31.9817
5576,48.2859
5577,40.2445
5578,11.5273
5579,60.8566
5580,13.9528
5581,10.4861
5582,69.6979
5583,52.9466
5584,39.9747
5585,4.56612
5586,27.7017
5587,48.4249
5588,50.5644
5589,41.6707
5590,76.0532
5591,48.4987
5592,66.4566
5593,2.22173
5594,83.2034
5595,68.6172
5596,49.663
5597,50.2233
5598,45.9832
5599,16.9956
5600,31.3615
5601,83.7754
5602,47.0294
5603,26.6459
5604,75.5001
5605,35.8657
5606,34.1678
5607,29.7826
5608,48.3407
5609,51.5191
5610,17.3622
5611,22.5545
5612,42.4163
5613,26.4768
5614,33.7228
5615,38.4905
5616,44.8996
5617,47.8252
5618,84.4711
5619,80.8326
5620,54.5313
5621,80.1475
5622,61.8434
5623,68.091
5624,45.0703
5625,33.3912
5626,38.1312
5627,81.6872
5628,42.4128
5629,50.502
5630,61.5517
5631,72.1637
5632,85.3516
5633,40.9162
5634,62.5817
5635,87.0547
5636,57.9914
5637,80.5735
5638,71.0479
5639,68.7991
5640,37.2076
5641,50.2143
5642,51.7278
5643,5.47042
5644,70.6077
5645,82.7049
5646,20.3752
5647,48.9391
5648,45.9135
5649,55.5291
5650,41.8572
5651,44.4395
5652,50.6061
5653,70.0395
5654,34.1358
5655,32.9442
5656,74.9223
5657,39.8377
5658,52.3189
5659,34.2739
5660,49.0992
5661,60.1033
5662,42.5729
5663,50.85
5664,29.2115
5665,81.5881
5666,70.433
5667,86.4352
5668,60.9774
5669,33.5151
5670,58.1185
5671,31.1008
5672,34.9603
5673,56.8052
5674,70.5627
5675,43.5578
5676,91.0473
5677,40.1996
5678,27.8986
5679,76.7085
5680,31.7155
5681,51.4951
5682,55.6325
5683,53.939
5684,38.1292
5685,81.9423
5686,32.3598
5687,58.8027
5688,8.71179
5689,86.5298
5690,67.5267
5691,27.3686
5692,78.0463
5693,58.2997
5694,42.1652
5695,22.7823
5696,12.3083
5697,48.6126
5698,85.3055
5699,53.2928
5700,42.3938
5701,59.642
5702,50.1939
5703,52.4299
5704,51.8504
5705,35.895
5706,47.0947
5707,86.1779
5708,9.88163
5709,39.3431
5710,18.1048
5711,75.8387
5712,19.2411
5713,31.8222
5714,34.45
5715,84.8441
5716,90.8077
5717,52.3512
5718,63.9225
5719,21.6695
5720,57.8316
5721,15.6766
5722,47.3212
5723,50.6752
5724,88.5605
5725,16.3165
5726,19.7677
5727,8.22622
5728,88.8393
5729,57.3985
5730,47.2911
5731,33.9683
5732,10.7308
5733,62.8196
5734,48.9749
5735,45.3058
5736,61.7074
5737,53.8638
5738,71.4312
5739,18.3785
5740,31.3581
5741,59.9204
5742,47.5352
5743,79.1145
5744,52.5897
5745,78.9922
5746,58.2232
5747,38.1298
5748,36.5761
5749,35.8172
5750,27.1995
5751,11.2175
5752,85.0341
5753,58.0324
5754,25.9304
5755,47.9052
5756,81.8845
5757,56.1396
5758,30.5231
5759,64.857
5760,73.6989
5761,49.9416
5762,54.6612
5763,3.76595
5764,27.9121
5765,49.7351
5766,43.733
5767,48.1935
5768,52.3193
5769,68.9461
5770,87.6934
5771,72.2938
5772,43.1816
5773,59.5943
5774,50.702
5775,78.5942
5776,46.4652
5777,83.9153
5778,35.6144
5779,67.4121
5780,5.83527
5781,55.7083
5782,58.7902
5783,7.36234
5784,12.6797
5785,39.0126
5786,63.667
5787,52.6588
5788,32.9851
5789,69.7453
5790,50.9541
5791,11.557
5792,46.0453
5793,41.2114
5794,43.6706
5795,71.214
5796,58.5736
5797,45.2368
5798,17.6296
5799,87.7346
5800,36.5328
5801,37.9409
5802,46.7077
5803,56.1303
5804,65.3375
5805,66.5382
5806,10.6694
5807,65.8639
5808,56.5088
5809,86.4301
5810,23.3762
5811,23.4624
5812,-1.37563
5813,71.2084
5814,39.8006
5815,27.6104
5816,25.4492
5817,44.008
5818,45.229
5819,41.11
5820,61.7501
5821,37.7144
5822,67.0936
5823,51.2583
5824,61.955
5825,9.68731
5826,39.1815
5827,61.8469
5828,58.7607
5829,29.2666
5830,89.3674
5831,39.8686
5832,42.3733
5833,85.4863
5834,54.4375
5835,32.1099
5836,40.3841
5837,73.982
5838,67.1956
5839,44.808
5840,44.0247
5841,88.9386
5842,12.0492
5843,28.922
5844,39.6046
5845,57.7835
5846,85.5622
5847,39.0413
5848,0.266056
5849,81.1232
5850,52.5545
5851,53.5709
5852,81.579
5853,9.71276
5854,14.0697
5855,61.7024
5856,42.777
5857,31.2247
5858,33.443
5859,41.9604
5860,13.8872
5861,47.3088
5862,42.3089
5863,17.2864
5864,62.271
5865,45.4196
5866,46.0181
5867,33.2162
5868,16.8872
5869,38.1361
5870,64.5115
5871,53.4157
5872,36.8572
5873,6.97232
5874,77.718
5875,41.8197
5876,55.4496
5877,34.7139
5878,72.2825
5879,87.142
5880,58.5014
5881,83.0898
5882,48.4012
5883,19.6041
5884,27.1805
5885,36.5155
5886,39.1006
5887,27.602
5888,53.0973
5889,36.6069
5890,40.0172
5891,32.688
5892,39.1402
5893,73.8954
5894,47.5071
5895,4.18707
5896,29.9591
5897,31.9728
5898,51.1791
5899,39.9017
5900,46.3339
5901,55.003
5902,31.3444
5903,65.4035
5904,25.3129
5905,47.9477
5906,14.4353
5907,58.2246
5908,74.9979
5909,20.1985
5910,54.8268
5911,73.1514
5912,48.9887
5913,64.2648
5914,37.4782
5915,45.5069
5916,43.593
5917,47.6017
5918,60.7247
5919,53.0085
5920,37.092
5921,72.4068
5922,14.7809
5923,15.0336
5924,49.2276
5925,42.0722
5926,33.3145
5927,64.8796
5928,71.8727
5929,32.212
5930,61.2466
5931,37.8018
5932,61.1847
5933,38.3391
5934,82.4111
5935,90.5033
5936,72.5192
5937,25.9867
5938,31.6878
5939,34.3672
5940,55.0855
5941,40.6189
5942,47.8306
5943,39.6074
5944,78.7942
5945,40.19
5946,12.6234
5947,44.593
5948,4.31617
5949,49.7595
5950,16.6799
5951,35.1726
5952,46.3896
5953,19.0713
5954,31.3198
5955,6.78973
5956,46.5058
5957,43.4019
5958,11.0958
5959,74.603
5960,47.6241
5961,37.8339
5962,32.6352
5963,78.5146
5964,39.9082
5965,81.9445
5966,73.7058
5967,21.1127
5968,10.3565
5969,16.1143
5970,40.258
5971,82.6574
5972,83.8978
5973,70.9876
5974,67.3507
5975,50.0641
5976,64.1723
5977,25.2683
5978,75.8484
5979,25.2553
5980,51.2277
5981,12.435
5982,29.7277
5983,18.7758
5984,56.158
5985,11.5293
5986,37.8527
5987,81.1481
5988,19.2129
5989,23.3945
5990,70.5384
5991,52.3864
5992,40.9228
5993,45.2011
5994,58.9791
5995,51.7332
5996,46.171
5997,47.0135
5998,41.0497
5999,75.3808
6000,65.1737
6001,14.7292
6002,26.1313
6003,32.5175
6004,29.592
6005,45.6412
6006,41.1689
6007,70.2307
6008,64.0869
6009,1.63366
6010,61.6136
6011,48.2966
6012,37.5945
6013,20.4433
6014,46.6988
6015,79.604
6016,31.461
6017,73.3595
6018,83.0482
6019,79.4384
6020,44.4027
6021,61.4599
6022,31.5333
6023,92.7056
6024,82.7116
6025,56.4515
6026,32.3235
6027,62.7196
6028,23.1739
6029,24.291
6030,44.6323
6031,41.3756
6032,44.2325
6033,48.5694
6034,51.9743
6035,73.4
6036,72.758
6037,36.9581
6038,28.9244
6039,75.8771
6040,37.5936
6041,39.9045
6042,24.5225
6043,35.7218
6044,56.1727
6045,15.1943
6046,28.3162
6047,47.9804
6048,44.3101
6049,89.1849
6050,50.9773
6051,10.5019
6052,43.7242
6053,35.3017
6054,72.1343
6055,42.692
6056,16.8447
6057,13.8266
6058,25.6226
6059,49.9074
6060,37.9309
6061,89.5234
6062,47.6394
6063,82.2436
6064,61.2611
6065,29.7028
6066,11.6987
6067,39.1153
6068,37.3274
6069,64.6867
6070,56.1769
6071,35.947
6072,32.204
6073,38.3699
6074,50.2113
6075,38.0004
6076,42.8304
6077,46.8463
6078,63.5122
6079,30.4719
6080,53.5172
6081,36.2701
6082,6.66843
6083,22.14
6084,41.1307
6085,18.5313
6086,70.7538
6087,34.3045
6088,33.1333
6089,81.0849
6090,50.9619
6091,32.3867
6092,66.5717
6093,25.7352
6094,65.5131
6095,52.6296
6096,62.0322
6097,63.7097
6098,72.5689
6099,75.4009
6100,57.4733
6101,32.142
6102,28.1774
6103,53.2853
6104,5.26259
6105,75.4811
6106,6.45051
6107,27.4865
6108,78.1694
6109,31.2036
6110,43.4365
6111,4.61561
6112,52.7005
6113,32.7489
6114,50.3766
6115,61.7844
6116,86.4402
6117,15.0107
6118,50.8664
6119,62.315
6120,80.2983
6121,41.731
6122,37.4476
6123,56.7046
6124,86.6371
6125,85.8007
6126,12.6352
6127,79.8756
6128,2.52534
6129,35.2966
6130,37.3178
6131,44.7602
6132,64.2864
6133,59.7313
6134,8.1989
6135,50.7068
6136,24.6634
6137,32.9777
6138,35.0516
6139,26.0509
6140,35.9542
6141,28.78
6142,16.1476
6143,35.498
6144,27.169
6145,16.1229
6146,50.3641
6147,30.6661
6148,59.0918
6149,46.1945
6150,43.4332
6151,36.1074
6152,54.5464
6153,49.3833
6154,61.2459
6155,33.1887
6156,30.7142
6157,72.3627
6158,62.998
6159,79.6986
6160,46.6868
6161,36.5385
6162,19.1142
6163,73.0058
6164,13.7623
6165,56.3138
6166,50.2134
6167,14.7232
6168,67.3584
6169,14.9589
6170,56.3712
6171,27.6921
6172,35.1965
6173,40.3227
6174,39.9426
6175,47.9013
6176,85.6843
6177,85.2812
6178,50.174
6179,52.4384
6180,47.7937
6181,48.8276
6182,21.6864
6183,15.9502
6184,21.8598
6185,46.4257
6186,63.9489
6187,51.1856
6188,54.1036
6189,47.0169
6190,49.3915
6191,10.6686
6192,63.873
6193,9.17357
6194,71.9743
6195,36.5673
6196,58.1051
6197,62.3032
6198,43.3641
6199,56.6477
6200,45.5823
6201,3.04056
6202,26.1683
6203,52.951
6204,39.992
6205,37.0484
6206,39.3565
6207,47.9557
6208,56.6893
6209,55.5024
6210,50.9602
6211,53.8104
6212,61.8574
6213,70.7424
6214,54.6852
6215,22.3932
6216,19.7828
6217,46.5643
6218,35.0995
6219,35.4391
6220,82.3976
6221,34.023
6222,69.1602
6223,76.0564
6224,17.0911
6225,48.3883
6226,8.3983
6227,73.4862
6228,36.4367
6229,50.3391
6230,60.4873
6231,41.9881
6232,71.1519
6233,84.2148
6234,55.5177
6235,46.7327
6236,35.6113
6237,98.5584
6238,14.8893
6239,38.0397
6240,53.1749
6241,16.8575
6242,33.7662
6243,70.6428
6244,69.0221
